date,name,type,seater,m_year,price,label
2023-09-11,2021 아이오닉5,전기,5인승,2021~22년형,41600,자차미포함
2023-09-11,2021 코나,휘발유,5인승,2021년형,42500,자차미포함
2023-09-11,2020 더뉴싼타페 7인승,경유,7인승,2020년형,42500,자차미포함
2023-09-11,2019 더뉴카니발 11인승,경유,11인승,2019~20년형,42500,자차미포함
2023-09-11,2020 QM6 LPE,LPG,5인승,2020년형,44000,자차미포함
2023-09-11,2021 QM6 (휘발유),휘발유,5인승,2021년형,44000,자차미포함
2023-09-11,2021 4세대 투싼 (휘발유),휘발유,5인승,2021년형,44000,자차미포함
2023-09-11,올뉴쏘렌토 5인승,경유,5인승,2016~17년형,44000,자차미포함
2023-09-11,2023 디 올뉴코나,휘발유,5인승,2023년형,45000,자차미포함
2023-09-11,2022 폭스바겐 제타,휘발유,5인승,2022년형,45600,자차미포함
2023-09-11,더뉴스타렉스 12인승,경유,12인승,2018~20년형,45600,자차미포함
2023-09-11,쉐보레 트래버스 (7인승),휘발유,7인승,2019년형,45900,자차미포함
2023-09-11,K8 (휘발유),휘발유,5인승,2021~22년형,45900,자차미포함
2023-09-11,2022 QM6 (휘발유),휘발유,5인승,2022년형,46000,자차미포함
2023-09-11,디올뉴스포티지,경유,5인승,2021~22년형,46000,자차미포함
2023-09-11,2021 4세대 투싼,경유,5인승,2020~21년형,46200,자차미포함
2023-09-11,제네시스 G70,휘발유,5인승,2018~20년형,46200,자차미포함
2023-09-11,2021 티볼리에어,휘발유,5인승,2020~21년형,47250,자차미포함
2023-09-11,2023 베뉴,휘발유,5인승,2023년형,47250,자차미포함
2023-09-11,아이오닉6,전기,5인승,2022~23년형,47600,자차미포함
2023-09-11,2021 4세대 투싼 (하이브리드),휘발유,5인승,2021년형,48000,자차미포함
2023-09-11,2022 디올뉴스포티지 (휘발유),휘발유,5인승,2022년형,48000,자차미포함
2023-09-11,2022 스포티지 (하이브리드),하이브리드,5인승,2022~23년형,48000,자차미포함
2023-09-11,디올뉴스포티지 (LPG),LPG,5인승,2022~23년형,48000,자차미포함
2023-09-11,2022 니로 (하이브리드),하이브리드,5인승,2022년형,48000,자차미포함
2023-09-11,QM6,경유,5인승,2017~19년형,48400,자차미포함
2023-09-11,2022 트레일블레이저,휘발유,5인승,2022년형,48600,자차미포함
2023-09-11,K8 (3.5LPG),LPG,5인승,2021~23년형,49400,자차미포함
2023-09-11,4세대 쏘렌토 (하이브리드),하이브리드,7인승,2021년형,50000,자차미포함
2023-09-11,2021 4세대쏘렌토 7인승 (휘),휘발유,7인승,2021년형,50000,자차미포함
2023-09-11,2023 4세대 투싼 (하이브리드),하이브리드,5인승,2023년형,50400,자차미포함
2023-09-11,2020 4세대쏘렌토 7인승,경유,7인승,2020~21년형,52500,자차미포함
2023-09-11,EV6 (전기차),전기,5인승,2022년형,53100,자차미포함
2023-09-11,2021 미니쿠퍼컨버터블,휘발유,4인승,2021~22년형,53200,자차미포함
2023-09-11,올뉴카니발리무진 7인승,경유,7인승,2017~18년형,53200,자차미포함
2023-09-11,더뉴모하비 7인승,경유,7인승,2017~18년형,54000,자차미포함
2023-09-11,팰리세이드2.2 (8인승),경유,8인승,2019~20년형,54000,자차미포함
2023-09-11,팰리세이드3.8 (8인승),휘발유,8인승,2019~20년형,54000,자차미포함
2023-09-11,2018 더뉴카니발 9인승,경유,9인승,2018~19년형,55000,자차미포함
2023-09-11,2018 더뉴카니발리무진 7인승,경유,7인승,2018~19년형,55100,자차미포함
2023-09-11,싼타페TM 7인승,경유,7인승,2018~19년형,55200,자차미포함
2023-09-11,싼타페TM 7인승(휘발유),휘발유,7인승,2018~19년형,55200,자차미포함
2023-09-11,디올뉴그랜저,휘발유,5인승,2023년형,56000,자차미포함
2023-09-11,제네시스 G80,휘발유,5인승,2017~19년형,56100,자차미포함
2023-09-11,2023 4세대쏘렌토 5인승,경유,5인승,2023년형,56700,자차미포함
2023-09-11,2023 4세대쏘렌토 5인승(휘),휘발유,5인승,2023년형,56700,자차미포함
2023-09-11,2023 4세대쏘렌토 7인승(휘),휘발유,7인승,2023년형,56700,자차미포함
2023-09-11,4세대카니발 9인승,경유,9인승,2020~22년형,56700,자차미포함
2023-09-11,스타리아 9인승,경유,9인승,2021년형,56700,자차미포함
2023-09-11,토레스,휘발유,5인승,2022~23년형,57500,자차미포함
2023-09-11,올뉴쏘렌토 7인승,경유,7인승,2017~19년형,59400,자차미포함
2023-09-11,더 K9,휘발유,5인승,2018~20년형,59500,자차미포함
2023-09-11,미니쿠퍼컨버터블,휘발유,4인승,2016~19년형,59800,자차미포함
2023-09-11,2020 4세대카니발 11인승,경유,11인승,2020~21년형,62100,자차미포함
2023-09-11,2021 미니쿠퍼컨버터블 S,휘발유,4인승,2021~22년형,63000,자차미포함
2023-09-11,2023 4세대카니발 9인승,경유,9인승,2023년형,63000,자차미포함
2023-09-11,2023 4세대카니발 11인승,경유,11인승,2023년형,63000,자차미포함
2023-09-11,2019 스타렉스 하이리무진 6인승,경유,6인승,2019년형,63000,자차미포함
2023-09-11,스타리아 11인승,경유,11인승,2022년형,64800,자차미포함
2023-09-11,2023 미니쿠퍼컨버터블 S,휘발유,4인승,2023년형,66500,자차미포함
2023-09-11,더뉴카니발 하이리무진,경유,7인승,2018~19년형,66500,자차미포함
2023-09-11,더뉴팰리세이드 (휘발유),휘발유,8인승,2023년형,67200,자차미포함
2023-09-11,2023 더뉴팰리세이드,경유,8인승,2023년형,67200,자차미포함
2023-09-11,4세대카니발 9인승(휘발유),휘발유,9인승,2022~23년형,67500,자차미포함
2023-09-11,테슬라 모델3 (전기차),전기,5인승,2020년형,68000,자차미포함
2023-09-11,2020 올뉴제네시스 G80,휘발유,5인승,2020~21년형,70000,자차미포함
2023-09-11,2021 BMW 420i 컨버터블,휘발유,4인승,2021년형,70000,자차미포함
2023-09-11,2019 포드 머스탱컨버터블,휘발유,4인승,2019~20년형,72000,자차미포함
2023-09-11,2021 벤츠 E250 아방가르드,휘발유,5인승,2021년형,72000,자차미포함
2023-09-11,2021 포드 머스탱컨버터블,휘발유,4인승,2021년형,75600,자차미포함
2023-09-11,2021 4세대카니발 7인승,경유,7인승,2021~22년형,76800,자차미포함
2023-09-11,2020 벤츠 C클래스 카브리올레,휘발유,4인승,2020~21년형,82800,자차미포함
2023-09-11,2023 4세대카니발 7인승,경유,7인승,2023년형,85000,자차미포함
2023-09-11,BMW 430i 컨버터블,휘발유,4인승,2018~19년형,85500,자차미포함
2023-09-11,2020 BMW 430i 컨버터블,휘발유,4인승,2020년형,87400,자차미포함
2023-09-11,볼보 XC40,휘발유,5인승,2022년형,87400,자차미포함
2023-09-11,2021 제네시스 GV70,경유,5인승,2021년형,87500,자차미포함
2023-09-11,2021 제네시스 GV70 (휘),휘발유,5인승,2021년형,87500,자차미포함
2023-09-11,BMW Z4,휘발유,2인승,2020~21년형,90000,자차미포함
2023-09-11,2021 아우디 A5 카브리올레,휘발유,4인승,2021년형,90000,자차미포함
2023-09-11,2021 모하비더마스터 (5인승),경유,5인승,2021년형,91000,자차미포함
2023-09-11,2020 제네시스 GV80 (7인승),경유,7인승,2020~21년형,94000,자차미포함
2023-09-11,2023 BMW 420i 컨버터블,휘발유,4인승,2023년형,95000,자차미포함
2023-09-11,벤츠 E220d 카브리올레,경유,4인승,2019~20년형,110000,자차미포함
2023-09-11,2023 제네시스 GV80 (휘발유),휘발유,7인승,2023년형,120000,자차미포함
2023-09-11,2023 BMW Z4,휘발유,2인승,2023년형,120000,자차미포함
2023-09-11,쏠라티(AT) 15인승,경유,15인승,2017~20년형,151200,자차미포함
2023-09-11,2023 쏠라티(AT) 15인승,경유,15인승,2023년형,183300,자차미포함
2023-09-11,포르쉐 718 박스터,휘발유,2인승,2022년형,341000,자차미포함
2023-09-11,2020 모하비더마스터 (7인승),경유,7인승,2020년형,350000,자차미포함
2023-09-11,2021 벤츠 G클래스 AMG,휘발유,5인승,2021년형,585000,자차미포함
2023-09-11,더뉴모닝 / 넥스트스파크,휘발유,5인승,2016~18년형,0,마감
2023-09-11,2016 더뉴모닝 (만26세),휘발유,5인승,2016년형,0,마감
2023-09-11,2018 올뉴모닝,휘발유,5인승,2018년형,0,마감
2023-09-11,레이 (만26세),휘발유,5인승,2016~17년형,0,마감
2023-09-11,엑센트,휘발유,5인승,2016~17년형,0,마감
2023-09-11,엑센트 (만26세),휘발유,5인승,2016년형,0,마감
2023-09-11,2019 엑센트,휘발유,5인승,2019년형,0,마감
2023-09-11,2019 더뉴레이,휘발유,5인승,2019년형,0,마감
2023-09-11,올뉴쏘울 (만26세),휘발유,5인승,2016년형,0,마감
2023-09-11,올뉴K5 / LF쏘나타,LPG,5인승,2018년형,0,마감
2023-09-11,올뉴K5 (만26세),LPG,5인승,2016~17년형,0,마감
2023-09-11,LF쏘나타 (만26세),LPG,5인승,2016년형,0,마감
2023-09-11,더뉴K5 / 쏘나타뉴라이즈,LPG,5인승,2018~19년형,0,마감
2023-09-11,올뉴K5 (휘발유/만26세),휘발유,5인승,2016년형,0,마감
2023-09-11,LF쏘나타 (휘발유/만26세),휘발유,5인승,2016년형,0,마감
2023-09-11,쏘나타뉴라이즈 (휘발유),휘발유,5인승,2017년형,0,마감
2023-09-11,2018 더뉴K5 (휘발유),휘발유,5인승,2018~19년형,0,마감
2023-09-11,2020 K5 DL3 (휘발유),휘발유,5인승,2020~21년형,0,마감
2023-09-11,뉴SM3 ZE (전기차),전기,5인승,2019년형,0,마감
2023-09-11,아이오닉EV (전기차),전기,5인승,2017~18년형,0,마감
2023-09-11,코나 일렉트릭 (전기차),전기,5인승,2019년형,0,마감
2023-09-11,2020 코나일렉트릭(전기차),전기,5인승,2020년형,0,마감
2023-09-11,2021 아이오닉5 (전기차),전기,5인승,2021년형,0,마감
2023-09-11,올란도 7인승,경유,7인승,2016년형,0,마감
2023-09-11,티볼리,휘발유,5인승,2016년형,0,마감
2023-09-11,싼타페DM 5인승,경유,5인승,2015~16년형,0,마감
2023-09-11,싼타페DM 7인승,경유,7인승,2016년형,0,마감
2023-09-11,싼타페TM 5인승,경유,5인승,2019년형,0,마감
2023-09-11,더뉴모하비(4WD) 5인승,경유,5인승,2016년형,0,마감
2023-09-11,더뉴싼타페 7인승 (휘),휘발유,7인승,2022년형,0,마감
2023-09-11,모하비더마스터 (7인승),경유,7인승,2020년형,0,마감
2023-09-11,더뉴모닝,휘발유,5인승,2016~17년형,0,마감
2023-09-11,2016 더뉴모닝 (만26세),휘발유,5인승,2016년형,0,마감
2023-09-11,더넥스트스파크,휘발유,5인승,2016~18년형,0,마감
2023-09-11,엑센트,휘발유,5인승,2016~17년형,0,마감
2023-09-11,레이 (만26세),휘발유,5인승,2016~17년형,0,마감
2023-09-11,엑센트 (만26세),휘발유,5인승,2016년형,0,마감
2023-09-11,2018 올뉴모닝,휘발유,5인승,2018년형,0,마감
2023-09-11,2019 더뉴레이,휘발유,5인승,2019년형,0,마감
2023-09-11,2019 엑센트,휘발유,5인승,2019년형,0,마감
2023-09-11,2022 더뉴레이,휘발유,5인승,2022년형,0,마감
2023-09-11,올뉴크루즈,휘발유,5인승,2017년형,0,마감
2023-09-11,올뉴쏘울 (만26세),휘발유,5인승,2016년형,0,마감
2023-09-11,올뉴K3,휘발유,5인승,2018~19년형,0,마감
2023-09-11,2022 올뉴K3,휘발유,5인승,2022년형,0,마감
2023-09-11,올뉴K5,LPG,5인승,2018년형,0,마감
2023-09-11,LF쏘나타,LPG,5인승,2018년형,0,마감
2023-09-11,올뉴K5 (만26세),LPG,5인승,2016~17년형,0,마감
2023-09-11,LF쏘나타 (만26세),LPG,5인승,2016년형,0,마감
2023-09-11,쏘나타뉴라이즈,LPG,5인승,2018~19년형,0,마감
2023-09-11,2018 더뉴K5,LPG,5인승,2018~19년형,0,마감
2023-09-11,올뉴K5 (휘발유/만26세),휘발유,5인승,2016년형,0,마감
2023-09-11,LF쏘나타 (휘발유/만26세),휘발유,5인승,2016년형,0,마감
2023-09-11,쏘나타뉴라이즈 (휘발유),휘발유,5인승,2017년형,0,마감
2023-09-11,2018 더뉴K5 (휘발유),휘발유,5인승,2018~19년형,0,마감
2023-09-11,쏘나타 DN8 (휘발유),휘발유,5인승,2019~20년형,0,마감
2023-09-11,2020 K5 DL3 (휘발유),휘발유,5인승,2020~21년형,0,마감
2023-09-11,2019 뉴SM3 ZE (전기차),전기,5인승,2019년형,0,마감
2023-09-11,아이오닉EV (전기차),전기,5인승,2017~18년형,0,마감
2023-09-11,아이오닉 (하이브리드),하이브리드,5인승,2016년형,0,마감
2023-09-11,코나 일렉트릭 (전기차),전기,5인승,2018~19년형,0,마감
2023-09-11,2020 코나 일렉트릭 (전기차),전기,5인승,2020년형,0,마감
2023-09-11,2021 아이오닉5 (전기차),전기,5인승,2021년형,0,마감
2023-09-11,티볼리 (휘발유),휘발유,5인승,2016년형,0,마감
2023-09-11,티볼리에어 (디젤),경유,5인승,2016~17년형,0,마감
2023-09-11,올란도 7인승,경유,7인승,2016년형,0,마감
2023-09-11,2020 XM3,휘발유,5인승,2020년형,0,마감
2023-09-11,2019 올뉴투싼,경유,5인승,2019년형,0,마감
2023-09-11,싼타페DM 7인승,경유,7인승,2016년형,0,마감
2023-09-11,싼타페DM 5인승,경유,5인승,2015~16년형,0,마감
2023-09-11,싼타페TM 5인승,경유,5인승,2019년형,0,마감
2023-09-11,G4렉스턴 5인승,경유,5인승,2017년형,0,마감
2023-09-11,G4렉스턴(4WD) 7인승,경유,7인승,2017년형,0,마감
2023-09-11,더뉴모하비(4WD) 5인승,경유,5인승,2016년형,0,마감
2023-09-11,더뉴싼타페 7인승 (휘발유),휘발유,7인승,2022년형,0,마감
2023-09-11,제네시스 GV80 (2.5T/5인승),휘발유,5인승,2021년형,0,마감
2023-09-11,제네시스 GV80 (2.5T/7인승),휘발유,7인승,2020년형,0,마감
2023-09-11,그랜저HG (LPG),LPG,5인승,2016년형,0,마감
2023-09-11,그랜저HG,휘발유,5인승,2016년형,0,마감
2023-09-11,K7 (LPG),LPG,5인승,2016년형,0,마감
2023-09-11,올뉴K7 (LPG),LPG,5인승,2016년형,0,마감
2023-09-11,디올뉴그랜저 (LPG),LPG,5인승,2023년형,0,마감
2023-09-11,제네시스 EQ900,휘발유,5인승,2016년형,0,마감
2023-09-11,제네시스 G90,휘발유,5인승,2018년형,0,마감
2023-09-11,미니클럽맨,휘발유,5인승,2017년형,0,마감
2023-09-11,벤츠 c200 카브리올레,휘발유,4인승,2018년형,0,마감
2023-09-11,벤츠 c200d,경유,5인승,2016년형,0,마감
2023-09-11,BMW 428i 컨버터블,휘발유,4인승,2016~17년형,0,마감
2023-09-11,BMW 520i,휘발유,5인승,2019년형,0,마감
2023-09-11,2020 아우디 A6,휘발유,5인승,2020년형,0,마감
2023-09-11,BMW 520i M스포츠,휘발유,5인승,2020년형,0,마감
2023-09-11,지프 랭글러 루비콘 파워탑,휘발유,5인승,2021년형,0,마감
2023-09-11,포르쉐 카이엔,휘발유,5인승,2021년형,0,마감
2023-09-11,포르쉐 카이엔 쿠페 하이브리드,하이브리드,5인승,2021년형,0,마감
2023-09-11,포르쉐 파나메라,휘발유,4인승,2021년형,0,마감
2023-09-11,2021 포르쉐 타이칸,전기,4인승,2021년형,0,마감
2023-09-11,2018 더뉴스타렉스어반 9인승,경유,9인승,2018~19년형,0,마감
2023-09-11,뉴카운티(AT) 15인승,경유,15인승,2016년형,0,마감
2023-09-12,모닝 어반 (만26세),휘발유,5인승,2021~22년형,15000,완전자차포함
2023-09-12,더뉴레이 (만26세),휘발유,5인승,2018~20년형,19550,완전자차포함
2023-09-12,더넥스트스파크 (만26세),휘발유,5인승,2016~18년형,22890,완전자차포함
2023-09-12,뉴SM3 ZE,전기,5인승,2019년형,23250,완전자차포함
2023-09-12,2021 더뉴레이 (만26세),휘발유,5인승,2021~22년형,23460,완전자차포함
2023-09-12,올뉴모닝,휘발유,5인승,2017~20년형,23940,완전자차포함
2023-09-12,모닝 어반,휘발유,5인승,2020~22년형,24200,완전자차포함
2023-09-12,2022 올뉴K3 (만26세),휘발유,5인승,2022~23년형,24920,완전자차포함
2023-09-12,캐스퍼,휘발유,4인승,2022년형,25200,완전자차포함
2023-09-12,뉴K3 (만26세),휘발유,5인승,2016~18년형,26220,완전자차포함
2023-09-12,2020 뉴SM3 ZE (전기차),전기,5인승,2020년형,26400,완전자차포함
2023-09-12,올뉴K3 (만26세),휘발유,5인승,2018~19년형,26640,완전자차포함
2023-09-12,더뉴아반떼 (만26세),휘발유,5인승,2019년형,26640,완전자차포함
2023-09-12,2021올뉴K3 / 올뉴아반떼,휘발유,5인승,2021~22년형,26700,완전자차포함
2023-09-12,2022 더뉴레이,휘발유,5인승,2022년형,27600,완전자차포함
2023-09-12,쏘울 부스터 (만26세),휘발유,5인승,2019~21년형,27750,완전자차포함
2023-09-12,2020 올뉴K3 (만26세),휘발유,5인승,2020~21년형,28440,완전자차포함
2023-09-12,2018 엑센트 (만26세),휘발유,5인승,2018~19년형,28750,완전자차포함
2023-09-12,2023 더뉴모닝,휘발유,5인승,2023년형,29600,완전자차포함
2023-09-12,3세대 K5 (만26세),LPG,5인승,2020~21년형,30240,완전자차포함
2023-09-12,아반떼AD (만26세),휘발유,5인승,2016~18년형,30360,완전자차포함
2023-09-12,2018 i30 (만26세),휘발유,5인승,2018년형,31740,완전자차포함
2023-09-12,올뉴아반떼 (만26세),휘발유,5인승,2020~21년형,32040,완전자차포함
2023-09-12,3세대 K5 (휘발유),휘발유,5인승,2020~21년형,32400,완전자차포함
2023-09-12,2020 코나 일렉트릭,전기,5인승,2020년형,32550,완전자차포함
2023-09-12,더뉴K5 (만26세),LPG,5인승,2018~19년형,33300,완전자차포함
2023-09-12,쏘나타뉴라이즈 (만26세),LPG,5인승,2017~18년형,33300,완전자차포함
2023-09-12,2023 더뉴레이,휘발유,5인승,2023년형,34040,완전자차포함
2023-09-12,베리뉴 티볼리(경유/휘발유),경유/휘발유,5인승,2020년형,34510,완전자차포함
2023-09-12,베뉴,휘발유,5인승,2019~22년형,34740,완전자차포함
